Internal genitalia male	prostate	select	"Normal","Abnormal"	Abnormal, specify
Internal genitalia male	epididymis	select	"Normal","Abnormal"	Abnormal, specify
Internal genitalia male	testes	select	"Normal","Abnormal"	Abnormal, specify
Internal genitalia male	male genetalia other	text		
