Large intestine  and appendix	large intestine size position configuration	select	"Normal","Abnormal"	Abnormal, specify
Large intestine  and appendix	large intestine rotation	select	"Normal","Abnormal"	Abnormal, specify
Large intestine  and appendix	large intestine mucosa and wall	select	"Normal","Abnormal"	Abnormal, specify
Large intestine  and appendix	large intestine state of distension	select	"Normal","Abnormal"	Abnormal, specify
Large intestine  and appendix	large intestine contents	text		
