Skeletal muscles	skeletal muscle color consistency	select	"Normal","Abnormal"	Abnormal, specify
Skeletal muscles	skeletal muscle size	select	"Normal","Abnormal"	Abnormal, specify
Skeletal muscles	skeletal muscle other	text		
